id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
51,1283,1283,36,2021,Uttar Pradesh,Kannauj,Kannauj,11,0,31-08-2021 00:00,,"Cases   reported   from   Village   Tikhwa,   CHC   &   Block Kannauj, District Kannauj. 25 serum samples were sent for further lab analysis, out of which nine samples were found to  be  positive  for  Dengue  by  IgM  ELISA.  District  RRT investigated the outbreak. Indoor and outdoor fogging was
done.  Health  education  was  given  using  IEC  materials regarding awareness of the disease.","   Tikhwa,   CHC   &   Block Kannauj",26.9572,79.7886
52,1308,1308,37,2021,Uttar Pradesh,Kannauj,Kannauj,20,0,09-10-2021 00:00,,"Cases  reported  from  Village  Teramallu,  CHC  &  Block Kannauj, District Kannauj.  Cases presented with fever and headache.  22  samples  were  sent  for  further  lab  analysis, pout  of  which  15  samples  tested  positive  for  Dengue  by IgM   ELISA.   District   RRT   investigated   the   outbreak. Health education was given.","  Teramallu,  CHC  &  Block Kannauj",27.0415491,79.9106248
53,1309,1309,37,2021,Uttar Pradesh,Kannauj,Kannauj,22,0,09-07-2021 00:00,,"Cases   reported   from   Village   Mohallla   Kajipur   Teela, CHC/Block/District  Kannauj.    34  samples  were  sent  for further   lab   analysis,   out   of   which   20   samples   tested positive   for   Dengue   by   IgM   ELISA.   District   RRT investigated the outbreak. Health education was given.",   Mohallla   Kajipur   Teela,27.0514156,79.9136731
54,1340,1340,38,2021,Uttar Pradesh,Kannauj,Kannauj,83,0,09-09-2021 00:00,,"Cases reported from Village Jalalpur Sarvan, Marhaarpur, Sarifapur,  Akilpur,  Mochipur,  Mohalla  Ludhpuri,  Jasauli, Mausampur  Alladh,  Block,  CHC  &  District  Kannauj.  67 blood samples were sent to Govt Medical College, Tirwa. Of  these,  12  were    found  positive  for  Dengue  by  IgM ELISA. District RRT investigated the outbreak. Anti-larval
spray  was  used  and  fogging  was  done.  Health  education was given regarding vector control measures."," Jalalpur Sarvan, Marhaarpur, Sarifapur,  Akilpur,  Mochipur,  Mohalla  Ludhpuri,  Jasauli, Mausampur  Alladh,  Block,  CHC",27.0266771,79.9096001
55,1258,1258,35,2021,Uttar Pradesh,Mainpuri,Mainpuri,32,0,30-08-2021 00:00,,"Cases   reported   from   Village   Nagla   Mooj,   PHC/SC Barnahal, District Mainpuri. 42 Blood samples were sent to SSH  Lab  RIIMS  SAIFAI  for  further  lab  analysis,  out  of which  32  samples  tested  positive  for  Dengue  by  IgM ELISA.  District  RRT  investigated  the  outbreak.  Health education   was   given.   Vector   control   measures   were
undertaken.","   Nagla   Mooj,   PHC Barnahal",27.0695976,78.8587906
56,1194,1194,34,2021,Uttar Pradesh,Mathura,Mathura,182,6,21-08-2021 00:00,24-08-2021 00:00,"Cases    reported    from    Block    Farahvill-koh, District  Mathura.  Eight  blood  samples  collected for  Dengue,  129  samples  for  Dengue.  Result Three Samples found positive out of Eight Blood samples, 19 Samples found positive, 71 Samples found positive, 93 Samples found positive and 29 Scrub typhus found positive out of 121 Samples. IEC and health education imparted. District RRT investigated  the  outbreak.  Health  education  was given.","Block    Farahvill-koh, District  Mathura",27.2585406,77.7730447
57,1420,1420,42,2021,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,140,0,31-08-2021 00:00,18-10-2021 00:00,"Cases  reported  from  Village  Baghra,  Budhana, Charthawal,       Jansath,       Khatauli,       Morna, Meghakheri,    Purkazi,    Shahpur,    Muz    City, District  Muzaffar  Nagar.  1245  Serum  samples were  sent  to  SSH  Lab  Muzaffarnagar  &  LLRM Meerut for further lab analysis, out of which 539 samples were found to be positive for Dengue by IgM  ELISA  and  706  were  found  to  be  positive for   Dengue   by   NS1   antigen.   District   RRT investigated the outbreak. Health Education was
given.","  Baghra,  Budhana, Charthawal,       Jansath,       Khatauli,       Morna, Meghakheri,    Purkazi,    Shahpur,    Muzaffarnagar    City",29.4670907,77.5762703
58,1230,1230,35,2021,Uttar Pradesh,Saharanpur,Saharanpur,5,0,09-04-2021 00:00,09-04-2021 00:00,"Cases  reported  from  Village  Tapri  Kala,  Block Sunhati   Kharkhari,   District   Saharanpur.   Eight blood  samples  were  sent  to  GMC  Saharanpur; out of which, five samples were positive Dengue
by  IgM  ELISA.    District  RRT  investigated  the outbreak. Health education was given.","  Tapri  Kala,  Block Sunhati   Kharkhari,   District   Saharanpur",29.9657139,77.5461279
59,1231,1231,30,2022,Uttar Pradesh,Fatehpur,Fatehpur,9,0,28-07-2022,28-07-2022,"Cases reported from Village Mugariyapur, PS- Khaga, Block-Vijaipur.   Cases presented  with fever,  headache,  generalized  body  ache  and rashes.   Nine   blood   samples   were   sent   to KGMU,  Lucknow.  Of  these,  one  was  found positive  for  Dengue  by  IgM  ELISA.  District RRT investigated the outbreak. Fever survey of the area  was done. Fogging and  spraying  was done. Breeding sources were eliminated. Health education was given regarding the importanceof vector control measures","Khaga, Block-Vijaipur",25.921,80.7996
60,1232,1232,35,2022,Uttar Pradesh,Mirzapur,Mirzapur,4,0,20-08-2022,30-08-2022,"Cases  reported  from  Surakhapuram  Colony, Chandradeepa,     District     Mirzapur.     Cases presented   with  fever,  rashes   and  bodyache. Seven  blood  samples  were  sent  to  IMS  BHU Varanasi.  Of  these,  four  samples  were  found positive  for  Dengue  by  IgM  ELISA.  District RRT  investigated  the  outbreak.  Survey  of  the area  and  fogging  was  done.  Breeding  sources were  eliminated.  Health  education  was  given regarding   the   importance   of   vector   control measures.","Chandradeepa,     District     Mirzapur",25.133699,82.56443
61,1233,1233,43,2022,Uttar Pradesh,Fatehpur,Fatehpur,6,1,29-10-2022,,"Cases reported from Village Galatha, PS Aung Block- Deomai.  Cases  presented  with  fever  and  body  ache. Five blood samples were sent to LLR Hospital for lab analysis.  Of  these,  one  sample  was  found  positive  for Dengue by IgM ELISA.  District RRT investigated the outbreak. The eceased case was a 30 years old male. Fever  and  container   survey  of  the  area   was  done. Indoor   and   outdoor   fogging   was   done.     Breeding sources were eliminated and anti-larval activities were conducted.   Health  education  was  given  regarding  the importance of vector control measures.","Galatha, PS Aung Block- Deomai",25.920074,80.809998
62,1234,1234,46,2022,Uttar Pradesh,Fatehpur,Fatehpur,10,0,16-11-2022,19-11-2022,"Cases   reported   from   Village   Nirkhi,   Block Amauli,  Sub-district  Bindki,  District  Fatehpur. cases  presented  with  fever  and  bodyache.  10 blood  samples  were  sent  for  lab  analysis  to GSVM,  Kanpur.  Of  these,  three  samples  were found   positive   for   Dengue   by   IgM   ELISA. District  RRT  investigated  the  outbreak.  Active search   of   cases   was   done.   Elimination   of breeding  sites  and  fogging  was  done.  Health education was given on the importance of vector control measures.","Nirkhi,   Block Amauli",26.013577,80.307381
63,1235,1235,45,2022,Uttar Pradesh,Bhadohi,Bhadohi,13,0,25-09-2022,,"Cases reported from UPHC Bhadohi, District Bhadohi. Cases  presented  with  fever  and  bodyache.  13  blood samples  were sent  for lab  analysis and  all 13  samples were   found   positive   for engue   by   IgM   ELISA. District  RRT  investigated  the  outbreak.  Active  search for fever cases was done. Entomological survey done in the   affected   area.   Source   reduction   activities   were carried   out.   Health   education   was   given   on   the importance of vector control measures.",Bhadohi,25.3805,82.5677
64,1236,1236,46,2022,Uttar Pradesh,Auraiya,Auraiya,101,0,12-11-2022,,"Cases reported from Village Lahrapur, Block Sahar with fever and  bodyache.  35  samples  were  tested  for  dengue  in  which five were found positive for Dengue (04 by NS1 ELISA, 1 by rapid   NS1   test).   District   RRT   investigated   the   outbreak. Active search for cases through house to house survey done, Container   survey   was   carried   out,   Regular   follow  up   of ntomological   indices   carried   out.   Health   education   was carried out regarding propagation of vector and how to avoidthe same.",Lahrapur,26.6504,79.7049
