id1,id,SL,week,year,state,city,disctrict,cases,death,st_date,end_date,description,location,lat,lon
115,115,115,23,2014,Maharashtra,Bhandara,Bhandara,31,0,26-03-2014 00:00,,"Cases  of  fever  reported  from  Village  Dhanapur,  SC  Karangi,  PHC  Dhaba,  Block Gondpipari,  District  Bhandara.  District  RRT  investigated  the  outbreak.  House  to house  survey  done.  31  Blood  smears  and  05  serum  samples  sent  to  Chandrapur; result awaited. Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures."," Dhanapur,Karangi",21.177658,79.6570127
116,116,116,46,2014,Maharashtra,Bhandara,Bhandara,77,7,15-08-2014 00:00,,"An outbreak of fever with joint pain reported from several bocks namely Lakhandur,  Lakhani,  Sakoli,  Tumsar  &  Mohadi  of  District  Bhandara. District  RRT  investigated  the  outbreak.  Active  search  of  fever  cases done. Medical camps were organized in the community. All cases treated symptomatically.07  deaths  occurred  in  <  45year  age  group.  All  594 blood  smears  examined  were  negative  for  malaria.  Out  of  44  serum samples collected and tested at IGMC Nagpur 02 samples were found to be  positive  for  dengue.  Entomological  survey    revealed  high  indices (>7)for  HI,  BI,  CI.  Fogging  and  source  reduction  were  done  in  the
community. Health education regarding personal protection given.",Lakhandur,20.7572391,79.8842826
117,117,117,1,2014,Maharashtra,Beed,Bid,11,0,03-01-2014 00:00,04-01-2014 00:00,"Cases of fever reported from Village Golharwasti, SC Kapsi, PHC Dhamangaon,    Block    Ashti,    District    Akola.    District    RRT investigated  the  outbreak.  District  RRT  investigated  the  outbreak. House to house fever survey done. Cases treated. 5 serum samples
collected were positive for Dengue and Chikungunya (IgM ELISA). Application of abate and fogging done. IEC done.","Golharwasti, Kapsi, Dhamangaon",18.98608,75.131643
118,118,118,21,2014,Maharashtra,Beed,Bid,22,0,26-05-2014 00:00,26-05-2014 00:00,"Cases  of  fever  reported  from  Block,  Wadwani, PHC  Kuppa,  Village  Kuppa,       Distt  Beed.  An increase    in    aedes    mosquito    breeding    was observed  in  the  area.  Out  of  04  blood  samples tested for Dengue and Chikungunya by ELISA, 01 tested     positive     for     Dengue     and     01     for Chikungunya.   Health camp was organized in the PHC.     Control     measures     for     fever     were undertaken.  House  to  house  survey  was  done. Out  of  905  water  containers  surveyed  68  found positive for Aedes Larva, Abate was added to 37 positive water containers.",Kuppa,19.002218,76.1428667
119,119,119,22,2014,Maharashtra,Beed,Bid,12,0,29-05-2014 00:00,31-05-2014 00:00,"Cases of fever  reported from Block Dharur, PHC Bhogalwad,  Village  Khodas Tanda,  district  Beed. Health  camp  organized  in  the  area  and  all  fever control   measures   taken.   A   total   of   07   serum samples  were  taken  and  sent  to  District  hospital Beed; 05 samples tested positive for Dengue and 02  for  chikungunya  by  Ig  M  ElISA.  A  house  to house survey was done by health workers. A total of  44  water  containers  were  surveyed  and  01 found positive for aedes larva","Dharur,  Bhogalwad,Khodas Tanda",18.8207445,76.1120131
120,120,120,26,2014,Maharashtra,Beed,Bid,21,0,18-06-2014 00:00,25-06-2014 00:00,"Cases   of   fever   reported   from   Village   Ridhori,   PHC Takarwan, Block Majalgaon, District Beed.   A total of 05 serum samples were collected for Dengue and Chikungunya for ELISA testing and sent to DPL Beed; 02 samples tested positive for Dengue by IgM ELISA. An increase in Aedes mosquito  breeding  was  also  observed  in  the  area.  Health camp  was  organized.  Necessary  control  measures  were taken. House to house survey done. One hundred and two containers  were  surveyed  out  of  which  28  found  positive for larva. Temiphos was added to 74 containers.","Ridhori,Takarwan",19.249517,76.0123529
121,121,121,29,2014,Maharashtra,Beed,Bid,34,0,17-07-2014 00:00,20-07-2014 00:00,"Cases  reported  from  Village,  Nandurghat,  PHC  Rajegaon Block  Kaij,  District  Beed.  District  RRT  investigated  the outbreak.  House  to  house  survey  done.  All  cases  treated symptomatically.    Increase    in    mosquito    breeding    was observed  in  the  area.    Out  of  10  serum  samples  tested  at DPL,  Beed  4  samples  tested  positive  for  Dengue  (IgM ELISA)  and  01  sample  tested  positive  for  Chikungunya. Entomological   survey   done.   Anti   larval   activities   and fogging  done  in   the  affected  area.   IEC  done  regarding
personal protective measures.","Nandurghat, Rajegaon",18.6778168,75.8370325
122,122,122,29,2014,Maharashtra,Beed,Bid,34,0,17-07-2014 00:00,,"Cases  reported  from  PHC  Nadurghat,  Taluka  Rajegaon,  District  Beed. An increase in larva density observed. A total of 10 samples taken and sent to DPL Beed out of which 04 samples were positive for Dengue and 01 positive for Chikungunya. Health camp organized in the area and all control measures  undertaken.  House to house survey done.   A  total  of 1602 containers were surveyed out of which 110 were positive for Aedes larva. Temefos was added in 86 water containers."," Nadurghat, Rajegaon",18.6753518,75.8366908
123,123,123,33,2014,Maharashtra,Beed,Bid,15,0,07-08-2014 00:00,12-08-2014 00:00,"Cases   reported   from   Village   Pimpla   PHC/   Block Wadwani,  District  Beed.  District  RRT  investigated  the outbreak.    Active    survey   done.    All    cases    treated symptomatically.   Out   of  05  Serum   samples  sent   to District Priority Lab, Beed 01 sample tested positive for Chikungunya  &  01  sample  tested  positive  for  Dengue (IgM ELISA). Vector control measures undertaken. IEC
done regarding personal protective measures."," Pimpla,Wadwani",18.9901224,76.0413667
124,124,124,34,2014,Maharashtra,Beed,Bid,32,0,16-08-2014 00:00,19-08-2014 00:00,"Cases    of    fever    reported    from    Village/SC    Anjandoh,    PHC Bhogalwadi,    Block    Dharura,    District    Beed.    Medical    team investigated   the  outbreak.   House  to  house   fever   survey  done. Medical  camps  organized.   Symptomatic treatment  given  to cases. Out of 9 serum samples sent to DPL, Beed 2 samples were positive for  Dengue  (IgM  ELISA).  Entomological  survey  done.   Source reduction and fogging activities done. IEC done regarding personal
protection measures.","Anjandoh, Bhogalwadi",18.35025,75.0972386
125,125,125,34,2014,Maharashtra,Beed,Bid,16,0,20-08-2014 00:00,24-08-2014 00:00,"Cases  of  fever  reported  from Village/SC  Waghira,  PHC  Naigaon, Block   Patoda,   District   Beed.   Medical   team   investigated   the outbreak.   House   to   house   fever   survey   done.   Medical   camps organized.   Symptomatic treatment given to cases.  Out of 5 serum samples collected & sent to DPL, Beed 3 samples were positive for Dengue (IgM ELISA) and 1 sample was positive for Chikungunya (IgM  ELISA).  Entomological  survey  done.  Source  reduction  and fogging  activities  done.  IEC  done  regarding  personal  protection
measures.","Waghira, Naigaon",18.814797,75.6142619
126,126,126,40,2014,Maharashtra,Beed,Bid,52,0,25-09-2014 00:00,04-10-2014 00:00,"Cases of fever with joint pain reported from Kotharban, PHC Wadwani, Block Wadwan, District Beed. District RRT investigated the outbreak.  House to house survey done.  All  cases  treated  symptomatically.  Out  of  06 serum  samples  collected  3  samples  were  positive  for Chikungunya and 2 samples were positive for Dengue (IgM ELISA). Entomological survey done.  Anti-larval activities   and   fogging   done.   IEC   done   regarding personal protective measures.","Kotharban, PHC Wadwani, Block Wadwan",18.9887778,76.0412944
127,127,127,37,2014,Maharashtra,Chandrapur,Chandrapur,203,0,16-08-2014 00:00,,"Cases  reported  from  Village/SC  Vittalwada,  Chekpipri, Shreeram,    PHC   Dhaba,   Block   Gondpipri,   District Chandrapur.  District  RRT investigated  the  outbreak.  A total of 169 blood smears negative for malaria, 32 out of 58  blood  samples  tested  positive  for  Dengue  by  IgM ELISA.  House  to  house  survey  done.  All  cases  treated symptomatically.  Increase in mosquito density and poor sanitation was observed in the area.IEC done.","Vittalwada,  Chekpipri, Shreeram,    PHC   Dhaba",19.6993736,79.7522573
128,128,128,16,2014,Maharashtra,Dhule,Dhule,18,1,16-04-2014 00:00,17-04-2014 00:00,"Cases  of  fever  reported  from  Village  Desh  Shirwade, PHC Tembha, Block Sakri, District Dhule. District RRT investigated the outbreak.   House to house survey done. All   cases  treated  symptomatically  .Out   of  06  serum samples  sent  to  GMC,  Dhule,  4  serum  samples  tested positive  for  Dengue  (IgM  ELISA).  One  55  year  old female died due to the disease. Anti-larval activities and fogging  done.  IEC  done  regarding  personal  protective measures.","Desh  Shirwade,Tembha",19.6524422,73.3031886
129,129,129,17,2014,Maharashtra,Dhule,Dhule,14,0,17-04-2014 00:00,25-04-2014 00:00,"Cases    of    fever    reported    from    Village/SC    Nave Bhampur,PHC   Vikharan,Block   Shirpur,District   Dhule. District  RRT  investigated  the  outbreak.  Active  survey done. All cases treated symptomatically. Out of 12 serum samples tested 8 samples were positive for  Dengue (IgM ELISA). Entomological survey done. Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.",Nave BhampurVikharan,21.4162944,74.7658918
130,130,130,34,2014,Maharashtra,Jalgaon,Jalgaon,55,0,09-08-2014 00:00,19-08-2014 00:00,"Cases    of    fever    reported    from    Village/SC    Rajdhere,    PHC Pimpalgaon,   Block  Chalisgaon,   District  Jalgaon.   Medical   team investigated   the  outbreak.   House  to  house   fever   survey  done. Medical  camps  organized.   Symptomatic treatment  given  to cases. 55  blood  smears  collected  were  negative  for  malaria.  Out  of  13 serum samples collected & sent to GMCc fv, Aurangabad 6 samples were  positive  for  Dengue  (NS1Antigen).  Entomological  survey done.   Source   reduction   and   fogging   activities   done.   Dry  day observed in the community. IEC done regarding personal protection
measures.","Rajdhere,  Pimpalgaon",20.469868,75.0203158
131,131,131,40,2014,Maharashtra,Jalgaon,Jalgaon,25,0,29-09-2014 00:00,01-10-2014 00:00,"Cases reported  from Village / SC Jamthi, PHC Yeoti, Block      Bodwad,   District      Jalgaon.   District   RRT investigated the outbreak.  House to house survey done. All   cases   treated   symptomatically.      Water   storing practices  were  observed  in  the  community.    5  blood smears were tested and found negative for malaria. Out of 7 serum samples collected 2 samples were positive for Dengue (IgM ELISA). Entomological survey done. Anti-larval   activities   and   fogging   done.   IEC   done regarding personal protective measures.","Jamthi, PHC Yeoti",19.7514798,75.7138884
132,132,132,23,2014,Maharashtra,Jalna,Jalna,28,0,31-05-2014 00:00,05-06-2014 00:00,"Cases   of   fever   reported   from   Village   Nagthana,   SC Chikhali,PHC     Dadhadi,Block     Badnapur,District     Jalna. District  RRT  investigated  the  outbreak.  House  to  house survey   done.   All   28   blood   smears   tested   negative   for malaria.    04    serum    samples    sent    to    Sentinel    Centre Aurangabad;  2  tested  positive  for  Dengue  by  IgM  ELISA. Dry day observed. Anti larval activities and fogging done in the  affected  area.  IEC  done  regarding  personal  protective measures.","Nagthana, Chikhali",19.9961981,75.7688155
133,133,133,37,2014,Maharashtra,Jalna,Jalna,15,2,10-09-2014 00:00,,"Cases  reported  from  Village/SC  Ghungarde  Hadgaon, PHC  Patan,  Block  Ambad,  District  Jalna.  District  RRT investigated  the  outbreak.  House to house survey done. All cases treated symptomatically.  Increase in  mosquito density  and  poor  sanitation  was  observed  in  the  area. One serum sample out of 08 tested positive for Dengue by  IgM  ELISA.  Dry  day  was  observed  in  the  area. Entomological  survey  done.  Anti  larval  activities  and fogging  done  in  the  affected  area.  IEC  done  regarding personal protective measures.","Ghungarde  Hadgaon, PHC  Patan,  Block  Ambad",24.202349,84.1778016
134,134,134,42,2014,Maharashtra,Jalna,Jalna,20,1,06-10-2014 00:00,16-10-2014 00:00,"Cases   of   fever   reported   from   Village   Maujpuri.   SC Utwad,  PHC  Viregaon,      Block/  District    Jalna.  District RRT  investigated  the  outbreak.    House  to  house  survey done.   All   cases   treated   symptomatically.   Increase   in mosquito breeding sites observed in the community. Out of 20  serum  samples  sent  to  Sentinel  center,  Aurangabad  03 samples    tested    positive    for    Dengue    IgM    ELISA. Entomological   survey  done.     Anti-larval   activities   and fogging   done.   IEC   done   regarding   personal   protective measures.","Maujpuri.   SC Utwad,  PHC  Viregaon,      Block/  District    Jalna",19.7982083,76.0798006
135,135,135,34,2014,Maharashtra,Nagpur,Nagpur,36,0,11-08-2014 00:00,,"Cases  of  fever  reported  from  Village  Chokhala,  Kavdak, PHC Kanhan, Nagardhan, Taluka Ramtek, District Nagpur. An increase in mosquito density was observed in the area. Out  of  36  samples  sent  22  samples  found  positive  for Dengue  by  ELISA  and  result  of  14  samples  are  awaited. Fever survey done. Entomological survey done. Guppy fish were introduced in water collections.","Chokhala,  Kavdak, Kanhan",21.2299436,79.235633
136,136,136,40,2014,Maharashtra,Nagpur,Nagpur,15,1,21-09-2014 00:00,,"Cases  of  fever  with  joint  pain  reported  from  Village  Sonegaon,  PHC Dorli,  Block Parshioni,  District  Nagpur.  District  RRT investigated  the outbreak.  Active  search  for  fever  cases  done.  Cases  treated  at  local health centre. Out of 15 serum samples collected, 1 sample was positive for  Dengue  (IgM  ELISA).  Temiphos  application  and  fogging  done  in
the affected area. IEC done.","Sonegaon,  PHC Dorli,  Block Parshioni",21.097824,79.0517483
137,137,137,40,2014,Maharashtra,Nagpur,Nagpur,30,1,20-09-2014 00:00,,"Cases   of   fever   with   joint   pain   reported   from   Village   /   PHC Bhandarbodi, Block Ramtek, District Nagpur. District RRT investigated the  outbreak.  House  to  house  fever  survey  done.  Temporary  medical camp  organized  in  the  locality.  Cases  treated.  All  30  blood  smears examined   tested   negative   for   malaria.   Out   of   30   serum   samples
collected and sent to GMC Nagpur, 1 sample was positive for Dengue (IgM ELISA). Vector control measures undertaken. IEC done.","Bhandarbodi, Block Ramtek, District Nagpur",21.3997674,79.4600053
138,138,138,43,2014,Maharashtra,Nagpur,Nagpur,49,2,03-10-2014 00:00,,"Cases reported from Village Gumgaon, Narsingi, PHC Takalghat, Jalalkheda,  Block  Hingna  ,  Narkhed,    District  Nagpur.  District RRT  investigated  the  outbreak.  Active  search  for  cases  done. Symptomatic treatment given to cases.   Out of 07 serum samples sent to IGMC, Nagpur 02 samples tested positive for Dengue IgM ELISA.  Two  deaths  occurred  in  a  13  &  15  year  old  male.  Anti larval activities and fogging done in the affected area. IEC done regarding personal protective measures.","Gumgaon, Narsingi, PHC Takalghat",20.9143845,78.9446576
139,139,139,48,2014,Maharashtra,Nagpur,Nagpur,22,1,09-11-2014 00:00,,"Cases  of  fever  reported  from  Village  Aawarmara,  PHC  Salwa,  Block Kuhi,   District   Nagpur.   District   RRT   investigated  the  outbreak.   An increase in larval density was  observed in the area. A total of 06 blood samples  taken  and  sent  to  GMC  Nagpur  and  all  were  positive  for Dengue. 01 female child aged 07 years died due to the condition.Fever survey done. Entomological survey done. Guppy fish introduced.","Aawarmara,  PHC  Salwa",21.0501393,79.4401438
140,140,140,35,2014,Maharashtra,Nanded,Nanded,124,0,25-08-2014 00:00,30-08-2014 00:00,"Clustering  of fever  cases  have been  reported from different  areas  of  district  Nanded   involving  Urban area,  Village  Umatwadi,  SC  Chikala,  Gondwadsa, PHC Rohipimpelgaon, Sindhkhed, Taluka Mudkhed, Mahur,  District  Nanded.  Out  of  11  serum  samples sent  to  MC  Nanded,  5  samples  tested  positive  for Dengue  IgM  ELISA.  79  peripheral  blood  smears examined were negative for Malaria . Entomological survey  was  of  which  HI  36.36,  CI  17.40  and  BI
45.45.     All  cases  were  treated.  Health  education given.","Umatwadi, Chikala",19.1382514,77.3209555
141,141,141,23,2014,Maharashtra,Nashik,Nashik,24,0,02-06-2014 00:00,07-06-2014 00:00,"Cases  of  fever  reported  from  Village  Maale  Dumala.SC
/PHC Pandane, Block Dindori, District Nasik. District RRT investigated the outbreak. House to house survey done. All 28 blood smears tested negative for malaria. Out of 24 serum samples  tested  in  District  Priority  Lab,  Nasik,  07  samples tested  positive  for  Dengue  (IgM  ELISA).  Entomological survey done.  Anti  larval  activities  and  fogging  done in  the affected   area.   IEC   done   regarding   personal   protective measures.",Maale  Dumala,20.3839224,73.8055134
142,142,142,33,2014,Maharashtra,Nashik,Nashik,10,0,08-08-2014 00:00,16-08-2014 00:00,"Cases  reported  from  Village  /SC  /PHC  Hiswal  Khu, Block    Nandgaon,    District    Nashik.    District    RRT investigated   the   outbreak.   Active   case   search   done. Symptomatic treatment given. All blood smears negative for  malaria. Out of 8 samples tested at District Priority Lab,  Nasik 03  samples  tested  positive for  Dengue IgM ELISA.  Entomological  survey  done.  Source  reduction and anti larval activities undertaken.IEC done regarding
personal protective measures."," Hiswal  Khu, Nandgaon",20.3068589,74.65459
143,143,143,36,2014,Maharashtra,Nashik,Nashik,26,0,01-09-2014 00:00,04-09-2014 00:00,"Cases of fever reported from Village /, SC /PHC Andarsul, Block Yeola, District  Nashik. District RRT investigated the outbreak.     Active    survey    done.     All    cases    treated symptomatically. Out of 6 samples send to District Priority Lab,  Nashik,  2  samples  tested  positive  for  Dengue  IgM ELISA.      All      26      blood      smears      negative      for malaria.Entomological  survey  done.  Anti  larval  activities and fogging done in the affected area. IEC done regarding personal protective measures."," Andarsul, Yeola",19.9927987,74.537226
144,144,144,43,2014,Maharashtra,Nashik,Nashik,10,0,09-10-2014 00:00,,"Cases   reported   from   Village   Mahalpatane   PHC   Meshi,   SC Nimbala, Block Deola, District Nashik. District RRT investigated the outbreak. House to house survey done. Symptomatic treatment given  to  cases.    Increase  in  mosquito  density  observed  in  the community. Out of 06 serum samples sent to District Priority Lab, Nasik  02  samples  tested  positive  for  Dengue (IgM  ELISA).   55 blood smears tested negative for malaria. Anti larval activities and fogging  done  in  the  affected  area.  IEC  done regarding  personal
protective measures.","Mahalpatane   PHC   Meshi,   SC Nimbala",20.4726118,74.2988527
145,145,145,46,2014,Maharashtra,Nashik,Nashik,27,0,05-11-2014 00:00,13-11-2014 00:00,"Cases  of  fever  reported  from  Village:  Bilpuri,  SC  Tembe  , Block  Satana,,  District   Nashik.  .  District  RRT  investigated the outbreak.   House to house survey done. All cases treated symptomatically.  All  27  blood  smears  tested  negative  for malaria. Out of 10 serum samples sent to District Priority Lab Nasik; 3 sample tested positive for Dengue IgM ELISA. Fever survey  done.    Anti-larval  activities  and  fogging  done.  IEC
done regarding personal protective measures."," Bilpuri,  SC  Tembe  , Block  Satana",20.5785658,74.2883295
146,146,146,32,2014,Maharashtra,Osmanabad,Osmanabad,10,1,07-08-2014 00:00,08-08-2014 00:00,"Cases reported from Kalam, Moha, Boarda, Shelka Dhanora, District Osmanabad. District RRT investigated the outbreak. House  to  house  fever  survey  done.  A  total  of  05  serum samples  taken   and  sent   to  Sentinel   center   Beed;   result awaited.  Entomological  survey  done.  Anti  larval  activities and  fogging  done in  the affected  area.  IEC  done regarding personal protective measures."," Shelka Dhanora, Osmanabad",18.4995593,76.0301246
147,147,147,50,2014,maharashtra,Ratnagiri,Ratnagiri,46,0,02-12-2014 00:00,09-12-2014 00:00,"Cases of fever with joint pain reported from Village Phansawale,   SC   Phansawale,   PHC   Hatkhamba, Block  Ratnagiri,  District  Ratnagiri.  District  RRT investigated  the  outbreak.  House  to  house  survey done.  Out  of  13  serum  samples  collected  sent  to District  Hospital,  08  samples  tested  positive  for Dengue  (IgM  ELISA).  Anti-larval  activities  and fogging done in the affected area. Health education
given."," Phansawale,Phansawale",17.0387524,73.3696621
148,148,148,29,2014,Maharashtra,Sangli,Sangli,7,0,14-07-2014 00:00,,"Cases reported from Block / PHC / Village Khanapur, District Sangli. It was observed that there was water collection in used tyres and containers which were uncovered. District RRT investigated the outbreak.   A total of 05 serum samples taken and sent to Govt Medical College, Miraj out of them 02 were positive for Dengue by IgM ELISA. Health education was given and people were asked to observe dry day.","Khanapur, Sangli",17.2636096,74.7176121
149,149,149,36,2014,Maharashtra,Satara,Satara,29,0,12-08-2014 00:00,,"Cases   of   fever   reported   from   Village   Lonand   Juna   Phaltan   road, Sabalewadi,  PHC  Kanther,,Block  Khandala,  District  Satara.  District  RRT investigated the outbreak.   House to house survey done. All cases treated symptomatically .Out  of 27  blood  samples   tested  at   NIV  Pune,  6  were positive  for  dengue  by  IgM  ELISA.  Entomological  survey  done.    Anti- larval activities and fogging done. IEC done.","Lonand   Juna   Phaltan   road, Sabalewadi",18.0421692,74.1901126
150,150,150,15,2014,Maharashtra,Thane,Thane,20,1,29-03-2014 00:00,,"Cases of fever reported from Rabhodi-2, , SC Methi, PHC Shivajinagar , Uthalskar, Thane MC (Urban) , District Thane. District RRT investigated the   outbreak.    House   to   house   survey   done.    All   cases   treated symptomatically. One death reported from RGMC Kalwa and the patient was  tested  Dengue  IgG  Rapid  test  Positive.  Anti-larval  activities  and fogging done. IEC done.","Rabhodi-2,Methi, Shivajinagar",19.2047927,72.9836005
151,151,151,17,2014,Maharashtra,Thane,Thane,14,0,20-04-2014 00:00,,"Cases of fever reported from Village/SC Ambitghar, PHC Khaniwali, Block Wada,  District  Thane.  District  RRT investigated  the  outbreak. House to house fever survey done. Blood slide collected were negative for  Malarial  parasite.  All  4  serum  samples  collected  were  positive Dengue  IgM  ELISA.  Anti  larval  activities  and  fogging  done  in  the
affected area. IEC done regarding personal protective measures."," Ambitghar,Khaniwali",19.4123672,73.2190318
152,152,152,43,2014,Maharashtra,Wardha,Wardha,18,2,28-08-2014 00:00,,"Cases  reported  from  Deoli,  Pulgaon  city  Ward  No  2,  District Wardha. District RRT investigated the outbreak. House to  house survey done. Symptomatic treatment given to cases. .  Increase in larval  density  observed  in  the  community.  Out  of  17  serum samples  sent  to  Sentinel  Centre  06  samples  tested  positive  for Dengue  (IgM  ELISA).  Entomological  survey done.   Anti  larval activities   and   fogging   done   in   the   affected   area.   IEC  done
regarding personal protective measures.", Pulgaon  city  Ward  No  2,20.7237577,78.3216329
153,153,153,44,2014,Maharashtra,Wardha,Wardha,51,2,03-09-2014 00:00,,"A total of 18 cases were reported in 44th week (week ending 2nd  November  2014).  Further  33  cases  were reported  in  45th week (week ending 9th November 2014) from Deoli, Pulgaon, Gandhi ward, District Wardha. District RRT investigated the outbreak.    Active   search    for    cases    done.    Symptomatic treatment  given  to cases.  Increase in  mosquito breeding  was observed  in  the  area.  A  total  of  115  blood  smears  were examined and all were negative for malaria. Out of 51 serum samples  tested  23  samples  tested  positive  for  Dengue  by ELISA.     Source  reduction  and  Fogging  done.   IEC  done regarding personal protective measures.",Gandhi ward,20.5394499,78.8326896
154,154,154,38,2014,Maharashtra,Washim,Washim,28,1,14-09-2014 00:00,16-09-2014 00:00,"Cases   of   fever   reported   from   Village Kenwad, SC/PHC Risod, District Washim. District   RRT  investigated   the  outbreak. House  to  house  survey  done.  All  cases treated   symptomatically.   A   9   year   old female  child  died  due  to  the  condition. Out  of  5  serum  samples  sent  to  GMC Akola  01  tested  positive  for  Dengue  by IgM  ELISA.  Entomological  survey  done. Anti  larval  activities and  fogging done  in the   affected   area.   IEC   done   regarding personal protective measures.","Kenwad, SC/PHC Risod, District Washim",20.326695,76.944674
155,155,155,18,2015,Maharashtra,Ahmednagar,Ahmadnagar,11,1,27-04-2015 00:00,,"Cases of fever reported from Village Parewadi, SC Bhatodi, PHC Mehekri and District  Ahmednagar.  District  RRT  investigated  the  outbreak.  Entomological survey was done. The findings of the survey are-. HI: 8, CI: 2, 6, BI: 10. Out of 3  serum  samples  tested  at  sentinel  centre,  Ahmednagar  one  was  positive  for dengue NS 1 antigen, two results are awaited. One male aged 65 years died due to  the  condition.  All  10  blood  slides  tested  were  found  to  be  negative  for
malarial parasite. All cases treated symptomatically. Health education given.","Parewadi, Bhatodi",19.0598207,74.8896651
156,156,156,48,2015,Maharashtra,Beed,Bid,13,0,23-11-2015 00:00,27-11-2015 00:00,"Cases   reported   from   Wadwani,   PHC   Mamla.   District   RRT
investigated  the outbreak.  House  to  house  fever  survey done.  05 blood samples collected for Dengue & Chikungunya;result awaited. All   cases   treated   symptomatically.Source   reduction   activities undertaken. Health education given.","Wadwani,   PHC   Mamla",18.9916196,76.0392691
157,157,157,9,2015,Maharashtra,Chandrapur,Chandrapur,6,1,24-11-2014 00:00,,"Cases     reported     from     Village/PHC     Indiranagar     Block/District Chandrapur.  District  RRT  investigated  the  outbreak.House  to  house survey was done. 01 out of 06 serum samples tested at SSH Chandrapur was  found  to  be  positive  for  dengue  IgM  ELISA..  All  cases  treated symptomatically.health  education  regarding  personal  protection  and
source reduction done.","Indiranagar ,Chandrapur",19.9720415,79.3231838
158,158,158,31,2015,Maharashtra,Chandrapur,Chandrapur,70,0,13-07-2015 00:00,,"Cases   reported   from   Village/PHC   Chaugan,   Block   Bramhapuri.   District   RRT investigated  the  outbreak.  House  to  house  fever  survey  done.  All  70  blood  smears examined were found to be negative for malarial parasite. 03 out of 12 serum samples tested  at  SSH  Chandrapur  were  found  to  be  positive  for  Dengue.  All  cases  treated
symptomatically. Source reduction activities undertaken. Health education given.","Chaugan, Bramhapuri",20.6098549,79.8576828
159,159,159,31,2015,Maharashtra,Chandrapur,Chandrapur,87,0,22-07-2015 00:00,,"Cases  reported  from Village Usarala,  PHC  Maroda,  Block Mul,  District  Chandrapur. District RRT investigated the outbreak. House to house fever survey done. All 87 blood smears examined  were  found  to be negative  for  malarial  parasite.  05 out  of 11serum samples  tested  at  SSH  Chandrapur  were  found  to  be  positive  for  Dengue.  All  cases treated  symptomatically.   Source  reduction  activities  undertaken.   Health  education given."," Usarala,Maroda",20.1033878,79.6558242
160,160,160,18,2015,Maharashtra,Garhchiroli,Garhchiroli,44,0,25-04-2015 00:00,02-05-2015 00:00,"Cases  of  fever  reported  from Village/SC  Asaralli,  PHC  Ankisa, Block Sironcha, District Gadhhirol. District RRT investigated the outbreak.   House   to   house   survey   done.   41   blood   smears exmanined, al were found negative for malaria. Out of 11 serum samples  tested  at  GMC  Nagpur,  04  were  found  positive  for dengue   by   IgM   ELISA.   All   cases   treated   symptomatically.
Fogging  done  in  the  area  .Health  education  regarding  personal protection and source reduction given.","Asaralli, Ankisa, Sironcha",18.7322508,80.1916911
161,161,161,31,2015,Maharashtra,Nagpur,Nagpur,25,0,27-07-2015 00:00,,"Cases reported  from Village/ SC Kochi,  PHC Badegaon, Block Saoner. District  RRT investigated the outbreak. House to house fever survey done.8 blood samples tested for dengue at referral Lab at IGMC Nagpur, of which 6 samples were found to be positive
by NS1 and 1 was positive by IgM ELISA. All cases treated symptomatically. Source reduction activities undertaken. Health education given.","Kochi,Badegaon",21.4530469,78.9535568
162,162,162,40,2015,Maharashtra,Nanded,Nanded,15,0,16-09-2015 00:00,,"Cases  reported  from  Taluka  Kandhar,  PHC  Panshevdi,  SC  Panbhosi.  District RRT investigated the outbreak. House to house fever survey done. 04 out of 7 blood samples tested were found to be positive for dengue. All 15 blood slides examined  were  found  to be  negative  for     Malaria  parasite.  All  cases  treated symptomatically.  Source  reduction  activities  under  taken.  Health  education
given.","Kandhar,  PHC  Panshevdi,  SC  Panbhosi",18.92659,77.1930765
163,163,163,22,2015,Maharashtra,Nashik,Nashik,29,0,24-05-2015 00:00,27-05-2015 00:00,"Cases reported from Village Hinganwadi, SC Pokhari, PHC Pimparkhed, Block Nandgaon, District Nashik. District RRT investigated the outbreak. House to house fever survey done. Out of 23 blood samples send to DPL Nasik,  12 Sample tested  positive  for  Dengue  IgM ELISA.  All  69  blood smears examined for Malaria, were found negative for malaria. All cases treated   symptomatically.   Guppy   fish   were   put   in   permanent   water reservoirs.  In  Door  Fogging  by  Pyrethrum  2%  in  affected  area.  Health Education for personal protective measures and environmental sanitation
was given to all the resident of village.","Hinganwadi,Pokhari",20.3239855,74.6766367
164,164,164,33,2015,Maharashtra,Nashik,Nashik,10,0,08-08-2015 00:00,12-08-2015 00:00,"Cases  reported   from   Village/SC   Dangsaudane,   PHC   Kelzar,   Block Baglan.  District  RRT investigated  the  outbreak.  House  to  house  fever survey done. Entomological survey done (HI:  5.00,  BI:  5.00,  CI:  0.71.) 01 out  of 3  samples tested  at DPL, Nasik was  found to be positive  for Dengue  IgM ELISA.  All  10  blood  smears  examined  were  found  to  be negative for malaria parasite.  All  cases treated symptomatically.  Source
reduction activities under taken. Health education given.","Dangsaudane,  Kelzar",20.6313869,74.0395596
